Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,AvgLast5HomeCorners,AvgAwayCornersConceded,HF,AF,AvgAwayGoalsScored,AvgAwayGoalsConceded,Last5HomeOver2.5Perc,AvgLast5HomeCornersConceded,AvgAHA,AvgLast5HomeGoalsScored,Last5AwayOver2.5Perc,AwayOver2.5Perc,MaxC_lt_2.5,AvgC_gt_2.5,PredictedTotalCorners,HomeOver2.5Perc,AvgHomeGoalsConceded,AvgLast5AwayGoalsConceded,PredictedAwayCorners,HS,AvgLast5AwayCorners,PredictedTotalCorners_Last5,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,AST,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2024-05-12,I1,14:00,Genoa,Sassuolo,H,A,2023/2024,2,0.8,12,4.0,6.16,13,10,1.05,2.16,60.0,5.8,1.91,1.6,60.0,63.16,2.0,1.97,10.42,42.11,1.16,2.2,5.39,8,7.0,11.0,4.6,5.03,1.42,4,1.2,1,0
2024-05-26,I1,19:45,Lazio,Sassuolo,D,D,2023/2024,6,1.0,8,6.4,6.16,15,11,1.05,2.16,20.0,2.8,1.86,1.8,60.0,63.16,2.52,1.57,10.32,26.32,0.74,2.2,4.64,8,5.6,12.0,5.2,5.68,1.21,3,0.4,0,0
2025-08-29,I1,17:30,Cremonese,Sassuolo,H,H,2025/2026,6,2.0,9,5.0,5.0,12,17,1.09,1.27,100.0,4.0,2.0,3.0,100.0,45.45,1.74,2.12,7.96,40.0,1.3,3.0,4.0,11,4.0,9.0,5.0,3.96,1.1,6,2.0,1,0
2025-09-21,I1,19:45,Inter,Sassuolo,H,H,2025/2026,6,1.5,9,8.67,5.0,15,8,1.09,1.27,100.0,3.33,1.79,2.67,100.0,45.45,2.6,1.49,10.27,75.0,0.83,2.5,3.2,20,3.5,12.17,6.0,7.07,2.75,5,1.0,1,0
2025-10-03,I1,19:45,Verona,Sassuolo,A,D,2025/2026,9,1.33,11,6.33,5.0,14,12,1.09,1.27,0.0,2.0,1.72,0.33,66.67,45.45,1.65,2.26,8.2,63.64,1.73,1.67,3.39,17,3.0,9.33,5.33,4.81,1.0,3,0.67,0,0
2025-10-18,I1,14:00,Lecce,Sassuolo,D,D,2025/2026,2,1.0,9,4.25,5.0,16,14,1.09,1.27,50.0,6.25,1.75,0.75,50.0,45.45,1.67,2.24,8.74,41.67,1.25,1.25,3.86,11,3.25,7.5,5.5,4.88,0.58,2,1.5,0,0
2025-10-30,I1,17:30,Cagliari,Sassuolo,A,D,2025/2026,1,1.2,12,3.8,5.0,20,21,1.09,1.27,20.0,5.0,1.96,0.8,60.0,45.45,1.67,2.21,8.5,30.0,1.3,1.2,4.22,8,4.0,7.8,5.6,4.28,1.1,4,1.4,1,1
2025-11-09,I1,11:30,Atalanta,Sassuolo,A,A,2025/2026,2,1.4,8,7.2,5.0,9,8,1.09,1.27,40.0,2.2,1.83,1.2,60.0,45.45,2.22,1.67,9.47,33.33,0.75,0.6,3.43,14,3.4,10.6,5.4,6.04,1.5,4,1.2,1,0
2025-11-28,I1,19:45,Como,Sassuolo,H,H,2025/2026,13,1.2,12,4.6,5.0,11,7,1.09,1.27,20.0,2.2,4.42,1.6,40.0,45.45,1.95,1.86,7.56,27.27,0.64,0.6,3.07,18,3.6,8.2,4.8,4.49,1.82,5,0.4,0,0
2025-12-14,I1,11:30,Milan,Sassuolo,D,D,2025/2026,5,1.4,8,4.4,5.0,12,12,1.09,1.27,60.0,4.0,1.87,1.6,60.0,45.45,1.95,1.86,9.15,54.55,0.82,1.0,3.52,13,3.8,8.2,5.4,5.63,1.55,3,1.0,1,0
2025-12-28,I1,17:00,Bologna,Sassuolo,D,D,2025/2026,6,1.6,8,5.2,5.0,18,19,1.09,1.27,20.0,4.4,1.85,0.8,60.0,45.45,1.78,2.04,8.88,40.0,1.0,1.2,3.57,16,3.6,8.8,4.6,5.31,1.2,5,1.0,0,0
2026-01-10,I1,17:00,Roma,Sassuolo,H,D,2025/2026,6,1.2,5,4.8,5.0,15,16,1.09,1.27,20.0,2.4,1.86,1.6,40.0,45.45,1.75,2.08,8.17,18.18,0.55,1.4,3.05,26,2.6,7.4,4.4,5.12,1.27,3,0.4,0,0
2026-01-17,I1,17:00,Napoli,Sassuolo,H,H,2025/2026,4,0.6,21,6.4,5.0,10,11,1.09,1.27,60.0,1.8,1.76,1.6,20.0,45.45,1.76,2.07,8.68,60.0,0.8,1.6,2.92,11,3.2,9.6,4.6,5.76,1.7,4,0.8,0,0
2023-08-26,I1,19:45,Milan,Torino,H,H,2023/2024,7,1.0,8,2.0,4.32,13,16,0.95,1.42,100.0,1.0,1.99,4.0,100.0,36.84,1.81,2.18,7.54,52.63,0.89,4.0,2.99,17,1.0,3.0,2.0,4.55,2.0,1,1.0,1,0
2023-09-18,I1,17:30,Salernitana,Torino,A,A,2023/2024,4,2.0,11,4.0,4.32,12,16,0.95,1.42,50.0,3.5,1.87,0.5,100.0,36.84,1.67,2.45,8.08,68.42,2.0,2.0,3.82,14,1.5,5.5,1.5,4.26,0.89,3,2.0,1,0
2023-09-27,I1,19:45,Lazio,Torino,H,D,2023/2024,3,1.33,7,6.67,4.32,12,13,0.95,1.42,0.0,2.0,2.02,1.0,66.67,36.84,1.69,2.29,8.08,26.32,0.74,2.0,3.12,6,1.67,8.34,2.33,4.96,1.21,2,0.67,0,0
2023-10-07,I1,17:00,Juventus,Torino,H,D,2023/2024,6,1.0,10,6.0,4.32,10,8,0.95,1.42,25.0,3.5,1.92,1.75,50.0,36.84,1.53,2.62,8.72,26.32,0.58,2.0,3.33,17,2.0,8.0,3.5,5.39,1.37,1,0.5,0,0
2023-10-28,I1,17:00,Lecce,Torino,A,A,2023/2024,6,1.0,10,4.2,4.32,17,19,0.95,1.42,20.0,3.6,1.97,0.8,40.0,36.84,1.51,2.68,8.15,36.84,1.42,1.6,3.44,11,1.6,5.8,3.4,4.71,0.89,2,1.2,0,0
2023-11-11,I1,19:45,Monza,Torino,D,D,2023/2024,5,1.0,12,7.4,4.32,11,11,0.95,1.42,20.0,3.4,1.78,1.2,20.0,36.84,1.7,2.25,8.32,42.11,1.37,1.0,3.45,12,1.6,9.0,3.6,4.87,1.21,5,0.6,0,0
2023-11-27,I1,19:45,Bologna,Torino,H,D,2023/2024,2,0.4,9,3.2,4.32,16,15,0.95,1.42,40.0,4.8,1.86,1.6,0.0,36.84,1.58,2.54,7.94,36.84,0.63,1.4,3.36,13,1.6,4.8,4.0,4.58,1.74,3,0.2,0,0
2023-12-10,I1,11:30,Frosinone,Torino,D,D,2023/2024,5,0.4,16,5.2,4.32,13,17,0.95,1.42,60.0,5.2,1.9,1.4,0.0,36.84,1.77,2.14,9.38,73.68,1.68,1.0,3.84,11,2.8,8.0,3.8,5.54,1.47,3,0.8,0,1
2023-12-29,I1,17:30,Fiorentina,Torino,H,D,2023/2024,3,0.4,6,3.4,4.32,11,15,0.95,1.42,40.0,3.0,2.0,1.4,0.0,36.84,1.65,2.39,8.11,68.42,1.16,0.8,3.25,12,2.6,6.0,3.2,4.86,1.95,3,0.4,0,0
2024-01-13,I1,14:00,Genoa,Torino,D,D,2023/2024,6,0.2,6,6.6,4.32,11,11,0.95,1.42,0.0,4.8,1.84,0.8,0.0,36.84,1.58,2.79,8.68,42.11,1.16,0.8,3.89,11,3.4,10.0,4.2,4.79,1.42,0,0.6,0,1
2024-01-26,I1,19:45,Cagliari,Torino,A,A,2023/2024,10,0.4,16,7.6,4.32,12,12,0.95,1.42,60.0,5.6,1.89,1.2,20.0,36.84,1.53,2.62,9.26,63.16,1.68,0.8,4.09,25,3.6,11.2,5.2,5.17,1.47,6,1.0,1,0
2024-02-10,I1,19:45,Sassuolo,Torino,D,D,2023/2024,4,0.6,13,4.2,4.32,12,11,0.95,1.42,60.0,5.8,1.91,1.2,20.0,36.84,1.79,2.14,9.0,47.37,1.79,0.6,4.05,11,4.0,8.2,5.6,4.95,1.21,2,1.4,0,0
2024-02-26,I1,17:30,Roma,Torino,H,D,2023/2024,3,1.0,14,3.4,4.32,12,16,0.95,1.42,80.0,4.8,1.91,2.4,40.0,36.84,1.64,2.43,8.33,52.63,1.0,1.2,3.72,6,3.2,6.6,5.0,4.61,2.0,6,1.6,1,0
2024-03-08,I1,19:45,Napoli,Torino,D,D,2023/2024,8,1.2,11,7.8,4.32,9,13,0.95,1.42,60.0,3.0,1.86,1.6,40.0,36.84,1.75,2.21,10.03,63.16,1.42,1.2,3.38,22,4.2,12.0,6.8,6.65,1.26,2,1.0,0,1
2024-03-16,I1,14:00,Udinese,Torino,A,A,2023/2024,1,1.6,12,4.6,4.32,11,17,0.95,1.42,20.0,5.0,1.91,0.8,40.0,36.84,1.58,2.49,8.93,47.37,1.53,1.2,4.18,12,4.2,8.8,5.8,4.75,1.11,5,1.4,0,0
2024-04-06,I1,19:45,Empoli,Torino,H,H,2023/2024,3,1.6,19,4.6,4.32,13,13,0.95,1.42,20.0,4.8,1.91,0.8,40.0,36.84,1.58,2.48,8.82,31.58,1.21,1.6,4.32,4,5.2,9.8,4.4,4.5,0.79,5,1.0,1,0
2024-04-28,I1,11:30,Inter,Torino,H,D,2023/2024,5,1.4,11,5.8,4.32,6,8,0.95,1.42,40.0,4.4,1.93,1.8,40.0,36.84,1.87,2.01,9.69,52.63,0.58,1.8,3.54,17,5.2,11.0,4.4,6.15,2.32,3,0.8,0,0
2024-05-12,I1,14:00,Verona,Torino,A,D,2023/2024,5,1.4,6,5.2,4.32,19,15,0.95,1.42,80.0,4.0,1.77,1.2,40.0,36.84,1.53,2.64,8.92,57.89,1.37,1.4,4.25,13,5.2,10.4,5.8,4.67,1.21,2,1.6,1,1
2024-05-26,I1,17:00,Atalanta,Torino,H,H,2023/2024,7,1.2,8,5.4,4.32,18,10,0.95,1.42,80.0,2.6,1.84,2.0,60.0,36.84,2.38,1.69,8.95,68.42,0.84,1.8,3.53,18,4.8,10.2,3.6,5.42,2.21,1,1.0,1,0
2024-08-17,I1,19:45,Milan,Torino,D,A,2024/2025,6,2.0,6,9.0,6.21,10,7,1.16,1.42,100.0,2.0,2.06,2.0,100.0,36.84,2.19,1.78,10.17,47.37,0.84,2.0,3.52,20,2.0,11.0,9.0,6.65,1.58,3,2.0,1,1
2024-08-30,I1,17:30,Venezia,Torino,A,D,2024/2025,4,1.5,12,3.0,6.21,7,15,1.16,1.42,0.0,3.0,1.86,0.0,50.0,36.84,1.74,2.17,8.64,31.58,1.16,1.0,3.99,13,2.5,5.5,6.0,4.65,0.89,6,1.0,0,0
2024-09-20,I1,19:45,Verona,Torino,A,A,2024/2025,2,2.0,16,3.33,6.21,10,8,1.16,1.42,100.0,4.0,1.96,1.67,66.67,36.84,1.54,2.67,8.97,57.89,1.89,1.33,3.88,8,3.67,7.0,5.67,5.09,0.79,3,2.0,1,1
2024-10-05,I1,19:45,Inter,Torino,H,H,2024/2025,8,2.0,7,8.25,6.21,6,9,1.16,1.42,75.0,3.0,1.91,2.5,75.0,36.84,2.3,1.68,10.37,63.16,1.11,1.75,3.37,29,2.75,11.0,7.75,7.0,2.11,5,1.0,1,1
2024-10-20,I1,17:00,Cagliari,Torino,H,D,2024/2025,5,2.0,17,7.2,6.21,9,8,1.16,1.42,40.0,5.8,1.89,0.8,80.0,36.84,1.71,2.21,10.54,57.89,1.47,2.0,4.31,18,4.6,11.8,8.0,6.23,1.26,5,1.8,1,1
2024-10-31,I1,19:45,Roma,Torino,H,H,2024/2025,3,1.6,4,4.4,6.21,11,15,1.16,1.42,60.0,3.4,1.94,1.4,60.0,36.84,1.8,2.19,8.86,52.63,0.79,1.8,3.78,10,5.2,9.6,6.8,5.08,1.95,2,0.8,0,0
2024-11-09,I1,19:45,Juventus,Torino,H,H,2024/2025,4,1.4,6,6.8,6.21,7,14,1.16,1.42,20.0,3.6,1.84,1.2,60.0,36.84,1.54,2.62,10.03,42.11,0.79,2.2,3.87,13,5.6,12.4,7.2,6.16,1.63,1,0.6,0,0
2024-12-07,I1,14:00,Genoa,Torino,D,D,2024/2025,1,0.8,10,4.6,6.21,12,15,1.16,1.42,40.0,5.6,1.77,1.0,40.0,36.84,1.55,2.62,9.62,42.11,1.32,1.8,4.36,5,5.2,9.8,7.0,5.26,1.11,3,1.2,0,0
2024-12-13,I1,19:45,Empoli,Torino,A,D,2024/2025,4,0.6,14,4.8,6.21,7,15,1.16,1.42,20.0,5.6,2.06,0.4,20.0,36.84,1.44,2.88,9.47,36.84,1.37,1.2,4.35,10,5.8,10.6,6.6,5.12,0.53,4,1.2,0,1
2024-12-29,I1,11:30,Udinese,Torino,D,H,2024/2025,3,0.6,12,5.0,6.21,17,12,1.16,1.42,40.0,4.6,1.94,1.0,20.0,36.84,1.66,2.35,9.41,52.63,1.42,1.0,4.14,10,4.0,9.0,5.6,5.27,1.16,6,1.8,1,0
2025-01-19,I1,11:30,Fiorentina,Torino,D,H,2024/2025,6,0.8,6,7.4,6.21,16,11,1.16,1.42,60.0,2.6,1.86,1.2,20.0,36.84,1.8,2.11,8.83,63.16,0.95,1.0,3.66,20,3.4,10.8,6.8,5.17,1.68,3,1.4,0,1
2025-02-01,I1,17:00,Atalanta,Torino,D,D,2024/2025,10,1.0,5,5.4,6.21,6,11,1.16,1.42,60.0,1.4,1.83,1.8,20.0,36.84,2.02,1.91,9.1,52.63,1.26,0.8,3.17,22,2.4,7.8,7.4,5.93,1.89,3,1.6,0,0
2025-02-14,I1,19:45,Bologna,Torino,H,D,2024/2025,7,1.4,8,6.4,6.21,7,17,1.16,1.42,80.0,2.6,1.8,2.4,40.0,36.84,1.6,2.47,9.85,47.37,0.95,1.4,3.31,23,2.0,8.4,8.2,6.54,1.74,5,1.6,1,0
2025-03-02,I1,11:30,Monza,Torino,A,A,2024/2025,2,1.6,13,2.8,6.21,10,20,1.16,1.42,40.0,4.2,1.99,0.6,40.0,36.84,1.7,2.27,8.29,47.37,1.63,1.4,3.8,9,2.2,5.0,6.0,4.49,0.68,7,1.2,0,0
2025-03-08,I1,14:00,Parma,Torino,D,A,2024/2025,4,1.6,6,3.8,6.21,16,15,1.16,1.42,40.0,4.4,2.02,1.2,40.0,36.84,1.73,2.19,8.9,52.63,1.47,1.4,4.08,12,2.4,6.2,6.6,4.82,1.32,2,1.4,1,1
2025-03-31,I1,19:45,Lazio,Torino,D,D,2024/2025,6,1.6,7,7.6,6.21,9,20,1.16,1.42,60.0,3.2,1.85,2.0,40.0,36.84,1.74,2.22,9.94,63.16,1.37,1.4,3.57,16,2.6,10.2,5.8,6.37,1.74,2,1.4,0,0
2025-04-13,I1,17:00,Como,Torino,H,H,2024/2025,7,1.4,10,5.4,6.21,9,16,1.16,1.42,40.0,3.4,1.92,1.2,40.0,36.84,1.82,2.06,9.0,47.37,1.37,1.4,3.6,15,3.4,8.8,5.6,5.4,1.47,4,1.0,0,1
2025-04-27,I1,19:45,Napoli,Torino,H,H,2024/2025,2,1.0,9,5.0,6.21,5,13,1.16,1.42,60.0,4.6,1.83,2.0,20.0,36.84,1.9,1.98,10.0,47.37,0.68,1.2,3.75,8,4.0,9.0,4.4,6.25,1.68,0,0.6,0,0
2025-05-18,I1,19:45,Lecce,Torino,H,D,2024/2025,4,0.6,10,6.2,6.21,13,8,1.16,1.42,20.0,3.8,1.99,0.4,20.0,36.84,1.64,2.39,9.62,42.11,1.63,1.4,4.13,10,4.0,10.2,4.8,5.49,0.68,4,1.2,0,0
2025-08-25,I1,19:45,Inter,Torino,H,H,2025/2026,9,0.0,12,6.0,4.36,14,6,0.91,1.82,100.0,5.0,1.86,5.0,100.0,54.55,2.25,1.65,10.47,75.0,0.83,5.0,3.82,20,5.0,11.0,6.0,6.65,2.75,4,0.0,1,1
2025-09-14,I1,11:30,Roma,Torino,A,D,2025/2026,5,0.5,8,4.5,4.36,11,17,0.91,1.82,0.0,4.0,1.94,0.5,50.0,54.55,1.83,1.97,8.85,18.18,0.55,2.5,3.71,22,4.5,9.0,6.5,5.14,1.27,4,0.5,0,1
2025-09-29,I1,17:30,Parma,Torino,H,H,2025/2026,2,0.67,15,2.5,4.36,10,12,0.91,1.82,50.0,2.5,1.85,1.5,66.67,54.55,1.62,2.33,7.8,27.27,1.18,2.33,3.94,13,4.0,6.5,5.67,3.86,0.64,4,1.0,1,0
2025-10-04,I1,14:00,Lazio,Torino,D,H,2025/2026,4,1.25,16,4.67,4.36,13,22,0.91,1.82,66.67,4.0,1.87,2.33,75.0,54.55,1.75,2.09,8.58,36.36,1.09,2.5,3.82,9,4.25,8.92,5.0,4.76,1.36,8,1.33,1,0
2025-10-29,I1,19:45,Bologna,Torino,D,D,2025/2026,2,1.0,8,5.0,4.36,11,20,0.91,1.82,50.0,2.75,1.78,1.75,60.0,54.55,1.68,2.19,8.88,40.0,1.0,2.0,3.75,11,4.0,9.0,4.6,5.13,1.2,2,0.25,0,0
2025-11-08,I1,17:00,Juventus,Torino,D,D,2025/2026,6,1.0,8,7.8,4.36,9,4,0.91,1.82,40.0,4.0,1.92,1.6,40.0,54.55,1.93,1.91,9.42,54.55,0.73,1.0,3.89,22,3.4,11.2,4.6,5.53,2.09,3,1.0,0,0
2025-11-30,I1,11:30,Lecce,Torino,H,H,2025/2026,2,1.0,15,5.0,4.36,16,22,0.91,1.82,40.0,5.2,5.14,0.8,60.0,54.55,1.5,2.6,8.8,41.67,1.25,1.4,4.11,10,3.8,8.8,4.4,4.69,0.58,6,0.8,1,1
2025-12-21,I1,14:00,Sassuolo,Torino,A,D,2025/2026,1,1.0,10,4.6,4.36,15,17,0.91,1.82,60.0,3.8,1.81,1.2,40.0,54.55,1.73,2.15,8.0,45.45,1.27,1.0,4.05,7,3.8,8.4,4.0,3.95,1.09,5,1.4,0,0
2026-01-04,I1,17:00,Verona,Torino,A,A,2025/2026,3,1.0,21,4.0,4.36,13,7,0.91,1.82,100.0,5.2,1.95,1.4,40.0,54.55,1.53,2.57,8.45,63.64,1.73,0.4,4.14,7,4.2,8.2,4.2,4.31,1.0,5,2.0,1,1
2026-01-10,I1,19:45,Atalanta,Torino,H,H,2025/2026,5,1.0,10,5.0,4.36,14,17,0.91,1.82,20.0,5.0,1.77,1.4,40.0,54.55,1.83,1.93,9.69,33.33,0.75,0.8,4.11,18,4.4,9.4,4.6,5.58,1.5,3,0.4,0,0
2026-01-24,I1,14:00,Como,Torino,H,H,2025/2026,7,1.0,7,4.2,4.36,9,15,0.91,1.82,40.0,2.6,1.97,2.2,60.0,54.55,1.98,1.86,7.66,27.27,0.64,2.0,3.47,17,4.2,8.4,3.8,4.19,1.82,1,0.8,1,0
2023-08-28,I1,17:30,Salernitana,Udinese,D,D,2023/2024,4,1.0,14,7.0,7.79,12,19,0.84,1.26,0.0,5.0,1.88,1.0,0.0,26.32,1.83,2.12,10.33,68.42,2.0,1.0,4.35,9,5.0,12.0,7.0,5.98,0.89,6,1.0,0,1
2023-09-17,I1,11:30,Cagliari,Udinese,D,D,2023/2024,1,0.5,11,4.0,7.79,12,11,0.84,1.26,0.0,6.5,1.82,0.0,0.0,26.32,1.78,2.2,10.11,63.16,1.68,0.5,4.4,10,5.5,9.5,5.5,5.71,1.47,1,1.0,0,0
2023-09-27,I1,19:45,Napoli,Udinese,H,H,2023/2024,10,0.67,13,9.0,7.79,11,10,0.84,1.26,66.67,3.33,2.01,2.33,33.33,26.32,2.49,1.61,11.11,63.16,1.42,1.67,3.52,23,5.0,14.0,6.33,7.59,1.26,3,1.0,1,1
2023-10-06,I1,17:30,Empoli,Udinese,D,D,2023/2024,3,0.5,11,4.6,7.79,11,15,0.84,1.26,0.0,5.2,2.01,0.2,25.0,26.32,2.03,1.89,9.95,31.58,1.21,1.25,4.42,18,5.5,10.1,6.0,5.53,0.79,1,0.8,0,1
2023-10-29,I1,14:00,Monza,Udinese,D,H,2023/2024,4,0.6,10,8.0,7.79,15,11,0.84,1.26,20.0,4.2,2.04,1.4,20.0,26.32,2.03,1.97,10.02,42.11,1.37,1.2,3.9,10,5.0,13.0,6.8,6.12,1.21,3,0.4,0,1
2023-11-04,I1,19:45,Milan,Udinese,A,D,2023/2024,5,0.6,12,5.6,7.79,13,14,0.84,1.26,20.0,2.6,1.82,1.4,20.0,26.32,2.1,1.85,9.92,52.63,0.89,1.0,3.58,14,5.0,10.6,7.6,6.34,2.0,2,0.6,0,1
2023-11-26,I1,17:00,Roma,Udinese,H,H,2023/2024,5,0.8,6,5.8,7.79,8,15,0.84,1.26,60.0,3.4,2.05,3.0,40.0,26.32,1.78,2.14,9.73,52.63,1.0,1.6,3.69,12,4.0,9.8,8.2,6.04,2.0,2,0.4,1,0
2023-12-09,I1,19:45,Inter,Udinese,H,H,2023/2024,8,0.6,11,7.6,7.79,9,6,0.84,1.26,60.0,3.6,1.83,2.0,40.0,26.32,2.58,1.55,10.85,52.63,0.58,1.6,3.31,17,3.4,11.0,7.8,7.54,2.32,1,0.8,1,0
2023-12-23,I1,14:00,Torino,Udinese,D,D,2023/2024,4,0.8,10,5.8,7.79,10,11,0.84,1.26,60.0,3.0,1.84,1.4,40.0,26.32,1.82,2.19,9.82,26.32,0.47,1.8,3.27,14,2.4,8.2,8.4,6.55,0.95,4,1.0,0,0
2024-01-14,I1,17:00,Fiorentina,Udinese,D,A,2023/2024,3,1.0,12,2.4,7.79,14,13,0.84,1.26,60.0,3.4,1.99,1.8,60.0,26.32,1.87,2.02,9.35,68.42,1.16,2.0,3.32,10,2.6,5.0,7.2,6.03,1.95,6,0.6,1,0
2024-01-27,I1,14:00,Atalanta,Udinese,H,H,2023/2024,11,0.8,13,6.6,7.79,8,11,0.84,1.26,60.0,4.6,2.03,3.0,60.0,26.32,2.34,1.66,10.15,68.42,0.84,2.4,3.52,14,2.4,9.0,5.8,6.63,2.21,5,0.6,0,0
2024-02-12,I1,19:45,Juventus,Udinese,A,A,2023/2024,6,0.8,8,4.8,7.79,15,10,0.84,1.26,20.0,4.2,1.85,1.2,40.0,26.32,1.79,2.13,9.92,26.32,0.58,1.8,3.53,14,3.0,7.8,6.0,6.39,1.37,1,0.4,0,1
2024-02-24,I1,19:45,Genoa,Udinese,H,H,2023/2024,4,0.8,5,6.8,7.79,9,17,0.84,1.26,40.0,4.2,1.9,1.2,20.0,26.32,1.52,2.66,9.76,42.11,1.16,1.4,3.86,19,3.4,10.2,6.4,5.9,1.42,1,1.2,0,1
2024-03-11,I1,19:45,Lazio,Udinese,A,D,2023/2024,6,1.0,14,5.0,7.79,9,15,0.84,1.26,40.0,4.2,1.92,0.6,40.0,26.32,1.75,2.2,9.69,26.32,0.74,1.4,3.6,18,4.0,9.0,6.6,6.09,1.21,5,1.0,1,1
2024-04-01,I1,14:00,Sassuolo,Udinese,D,D,2023/2024,5,0.8,12,5.0,7.79,7,10,0.84,1.26,40.0,3.6,1.81,1.2,20.0,26.32,1.92,2.0,9.92,47.37,1.79,1.2,3.8,14,3.4,8.4,7.8,6.12,1.21,3,2.2,0,1
2024-04-20,I1,19:45,Verona,Udinese,H,D,2023/2024,4,0.8,18,5.0,7.79,18,12,0.84,1.26,60.0,5.6,2.07,1.2,20.0,26.32,1.6,2.53,10.14,57.89,1.37,1.0,4.3,16,3.8,8.8,9.0,5.84,1.21,1,1.4,0,1
2024-04-28,I1,14:00,Bologna,Udinese,D,A,2023/2024,4,0.8,11,8.6,7.79,11,21,0.84,1.26,20.0,1.8,2.08,1.2,20.0,26.32,1.75,2.2,9.83,36.84,0.63,1.2,3.3,15,3.6,12.2,9.4,6.53,1.74,4,0.4,0,1
2024-05-13,I1,17:30,Lecce,Udinese,A,A,2023/2024,2,1.2,16,7.4,7.79,12,11,0.84,1.26,0.0,4.0,2.01,0.4,20.0,26.32,1.65,2.38,10.18,36.84,1.42,0.8,3.69,9,3.4,10.8,9.4,6.49,0.89,3,0.8,0,0
2024-05-26,I1,19:45,Frosinone,Udinese,A,D,2023/2024,5,1.0,10,8.0,7.79,6,13,0.84,1.26,60.0,2.8,1.81,1.0,0.0,26.32,1.85,2.08,10.9,73.68,1.68,0.6,3.61,21,2.6,10.6,9.8,7.29,1.47,5,1.8,0,1
2024-08-18,I1,17:30,Bologna,Udinese,D,D,2024/2025,7,1.0,4,7.0,5.68,15,13,1.0,1.53,0.0,5.0,1.92,1.0,0.0,47.37,1.66,2.31,10.63,47.37,0.95,1.0,4.28,22,5.0,12.0,7.0,6.35,1.74,2,1.0,0,1
2024-09-16,I1,17:30,Parma,Udinese,A,H,2024/2025,3,2.0,18,4.0,5.68,8,18,1.0,1.53,66.67,8.0,1.87,1.67,50.0,47.37,1.91,1.98,9.83,52.63,1.47,1.5,5.18,9,5.5,9.5,6.0,4.65,1.32,6,1.67,1,1
2024-09-22,I1,17:00,Roma,Udinese,H,H,2024/2025,6,1.33,9,5.0,5.68,15,11,1.0,1.53,100.0,3.0,2.03,2.0,66.67,47.37,2.05,1.87,8.85,52.63,0.79,2.0,4.06,14,4.0,9.0,4.67,4.79,1.95,3,1.0,1,0
2024-10-19,I1,17:00,Milan,Udinese,H,H,2024/2025,5,1.0,13,6.75,5.68,3,14,1.0,1.53,75.0,3.5,2.01,2.5,50.0,47.37,2.5,1.58,10.25,47.37,0.84,1.75,4.31,10,4.0,10.75,5.5,5.94,1.58,1,0.5,0,1
2024-10-30,I1,17:30,Venezia,Udinese,H,A,2024/2025,7,1.2,15,2.5,5.68,9,13,1.0,1.53,25.0,4.5,1.93,1.25,60.0,47.37,1.73,2.22,9.11,31.58,1.16,2.0,4.76,18,4.4,6.9,4.8,4.35,0.89,5,1.25,1,0
2024-11-10,I1,11:30,Atalanta,Udinese,H,A,2024/2025,4,1.2,11,4.6,5.68,10,12,1.0,1.53,80.0,2.4,2.01,3.4,80.0,47.37,2.06,1.86,9.31,52.63,1.26,2.2,3.91,11,4.4,9.0,4.2,5.4,1.89,6,1.2,1,0
2024-11-25,I1,17:30,Empoli,Udinese,D,H,2024/2025,2,0.8,16,2.8,5.68,8,13,1.0,1.53,20.0,5.8,1.93,0.4,60.0,47.37,1.52,2.72,9.18,36.84,1.37,2.0,4.71,4,4.8,7.6,3.4,4.47,0.53,3,1.0,0,0
2024-12-09,I1,19:45,Monza,Udinese,A,A,2024/2025,4,1.2,10,4.8,5.68,12,16,1.0,1.53,40.0,3.6,1.98,0.8,60.0,47.37,1.55,2.55,8.9,47.37,1.63,1.6,4.44,27,4.8,9.6,5.0,4.46,0.68,3,1.4,1,1
2024-12-23,I1,17:30,Fiorentina,Udinese,A,H,2024/2025,3,1.6,11,6.0,5.68,10,14,1.0,1.53,80.0,3.6,1.81,2.4,80.0,47.37,2.11,1.77,9.05,63.16,0.95,1.6,4.29,14,4.4,10.4,5.4,4.76,1.68,4,1.0,1,1
2025-01-04,I1,19:45,Verona,Udinese,D,D,2024/2025,3,1.2,15,4.2,5.68,14,16,1.0,1.53,60.0,4.6,2.09,0.8,60.0,47.37,1.74,2.18,9.49,57.89,1.89,1.0,4.38,13,3.8,8.0,6.4,5.11,0.79,6,2.4,0,0
2025-01-20,I1,19:45,Como,Udinese,H,H,2024/2025,8,1.2,6,5.2,5.68,10,16,1.0,1.53,40.0,3.8,1.99,2.0,60.0,47.37,1.88,2.05,9.37,47.37,1.37,1.4,4.06,11,3.2,8.4,6.2,5.31,1.47,2,0.8,1,0
2025-02-09,I1,19:45,Napoli,Udinese,D,D,2024/2025,4,1.2,8,8.6,5.68,11,10,1.0,1.53,20.0,2.8,1.83,1.2,60.0,47.37,2.01,1.99,10.64,47.37,0.68,1.4,3.88,18,2.8,11.4,7.2,6.76,1.68,4,0.6,0,1
