Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,HomeOver2.5Perc,HST,Last5HomeOver2.5Count,AwayOver2.5Perc,MaxAHH,AST,PredictedTotalCorners_Last5,AvgLast5AwayGoalsScored,MaxC_gt_2.5,AvgHomeCorners,AvgLast5HomeCornersConceded,AvgLast5AwayCorners,HF,AvgLast5HomeCorners,HS,AvgLast5AwayGoalsConceded,PredictedTotalCorners,Last5AwayOver2.5Perc,PAHA,PredictedHomeCorners,Last5AwayOver2.5Count,AvgLast5AwayCornersConceded,AvgAwayGoalsScored,B365CAHH,AvgHomeGoalsScored,AvgAwayCornersConceded,AvgLast5HomeGoalsScored,PredictedAwayCorners,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2024-03-01,D1,19:30,Freiburg,Bayern Munich,D,D,2023/2024,80.0,58.82,5.0,4.0,94.12,1.86,9.0,9.6,1.8,1.57,4.41,3.6,6.4,11.0,3.2,17.0,2.2,9.17,100.0,2.1,3.77,5.0,3.0,2.41,2.07,1.65,2.88,1.8,5.4,2.0,1,0
2024-03-16,D1,14:30,Darmstadt,Bayern Munich,A,A,2023/2024,80.0,64.71,3.0,4.0,94.12,2.07,6.0,10.6,2.4,1.25,3.76,4.4,7.0,9.0,3.6,7.0,2.4,9.12,100.0,1.84,3.49,5.0,3.4,2.41,1.9,0.88,2.88,1.0,5.63,3.4,1,1
2024-04-06,D1,14:30,Heidenheim,Bayern Munich,H,A,2023/2024,60.0,58.82,4.0,3.0,94.12,1.98,8.0,12.2,2.2,1.4,6.24,4.2,6.6,9.0,5.6,9.0,2.6,10.7,100.0,1.97,5.03,5.0,3.2,2.41,1.91,1.76,2.88,1.2,5.67,1.4,1,0
2024-04-20,D1,17:30,Union Berlin,Bayern Munich,A,A,2023/2024,60.0,58.82,4.0,3.0,94.12,1.9,9.0,11.6,3.2,1.78,5.29,5.0,6.0,5.0,5.6,15.0,2.2,10.23,100.0,2.04,4.53,5.0,3.4,2.41,2.02,1.29,2.88,1.0,5.7,2.2,1,0
2024-05-04,D1,14:30,Stuttgart,Bayern Munich,H,D,2023/2024,60.0,76.47,11.0,3.0,94.12,1.92,3.0,9.6,3.0,1.48,5.65,4.0,4.4,10.0,5.2,24.0,2.2,9.88,100.0,2.01,4.67,5.0,3.2,2.41,1.99,2.94,2.88,2.4,5.21,1.0,1,0
2024-05-18,D1,14:30,Hoffenheim,Bayern Munich,H,A,2023/2024,80.0,70.59,9.0,4.0,94.12,2.06,4.0,10.6,3.0,1.32,5.71,5.2,4.2,7.0,6.4,17.0,2.6,10.19,100.0,1.85,4.88,5.0,3.8,2.41,2.03,1.82,2.88,2.4,5.31,2.0,1,1
2024-08-25,D1,14:30,Wolfsburg,Bayern Munich,A,A,2024/2025,100.0,58.82,2.0,1.0,70.59,1.96,8.0,8.0,3.0,1.53,5.06,7.0,7.0,13.0,1.0,11.0,2.0,9.61,100.0,1.99,3.62,1.0,1.0,2.71,1.95,1.59,2.53,2.0,5.99,3.0,1,0
2024-09-14,D1,17:30,Holstein Kiel,Bayern Munich,A,A,2024/2025,50.0,70.59,1.0,1.0,70.59,1.97,13.0,10.0,4.5,1.31,3.59,8.5,8.5,12.0,1.5,5.0,1.5,9.46,100.0,1.93,2.91,2.0,1.5,2.71,2.05,1.41,2.53,0.5,6.55,4.0,1,1
2024-09-21,D1,14:30,Werder Bremen,Bayern Munich,A,A,2024/2025,50.0,52.94,0.0,1.0,70.59,1.97,7.0,10.0,4.67,1.38,5.12,5.0,7.0,4.0,3.0,0.0,1.0,9.55,100.0,1.97,3.88,3.0,1.33,2.71,1.86,1.24,2.53,0.0,5.67,2.5,1,0
2024-10-06,D1,16:30,Ein Frankfurt,Bayern Munich,D,D,2024/2025,66.67,70.59,4.0,2.0,70.59,2.09,13.0,11.0,4.25,1.42,5.35,6.67,8.0,10.0,3.0,5.0,1.5,9.93,100.0,1.84,3.98,4.0,1.0,2.71,2.03,2.41,2.53,2.67,5.95,1.33,1,1
2024-10-27,D1,14:30,Bochum,Bayern Munich,A,A,2024/2025,75.0,47.06,2.0,3.0,70.59,2.06,9.0,10.9,4.4,1.23,5.76,5.0,7.4,15.0,3.5,6.0,1.2,10.14,100.0,1.88,4.27,5.0,1.2,2.71,1.8,0.94,2.53,0.75,5.87,3.0,1,0
2024-11-09,D1,14:30,St Pauli,Bayern Munich,A,A,2024/2025,20.0,17.65,0.0,1.0,70.59,2.11,6.0,12.2,4.0,1.49,5.06,4.2,8.0,10.0,4.2,3.0,0.8,9.6,80.0,1.78,4.04,4.0,2.0,2.71,1.93,0.59,2.53,0.0,5.56,1.2,0,1
2024-11-30,D1,17:30,Dortmund,Bayern Munich,D,H,2024/2025,80.0,76.47,2.0,4.0,70.59,2.06,5.0,12.8,3.0,1.61,6.41,0.8,6.6,11.0,6.2,7.0,0.8,9.81,60.0,1.85,4.98,3.0,2.0,2.71,1.97,2.59,2.53,2.6,4.83,1.0,0,0
2024-12-14,D1,14:30,Mainz,Bayern Munich,H,H,2024/2025,40.0,35.29,4.0,2.0,70.59,1.88,1.0,11.4,2.2,1.61,5.82,2.4,6.2,21.0,5.2,8.0,1.2,9.79,60.0,2.02,4.59,3.0,2.4,2.71,2.05,1.41,2.53,1.6,5.2,1.0,1,0
2025-01-11,D1,17:30,M'gladbach,Bayern Munich,A,D,2024/2025,40.0,58.82,0.0,2.0,70.59,2.08,10.0,11.6,1.8,1.41,4.94,5.4,6.0,10.0,5.6,5.0,0.6,10.03,40.0,1.81,4.23,2.0,3.2,2.71,2.02,1.71,2.53,2.2,5.8,0.8,0,1
2025-01-25,D1,14:30,Freiburg,Bayern Munich,A,A,2024/2025,80.0,82.35,2.0,4.0,70.59,2.01,3.0,11.0,1.2,1.42,4.29,4.2,5.8,15.0,5.2,7.0,0.8,9.3,40.0,1.91,3.83,2.0,3.2,2.71,1.86,1.88,2.53,2.0,5.47,1.4,1,0
2025-02-15,D1,17:30,Leverkusen,Bayern Munich,D,D,2024/2025,60.0,64.71,3.0,3.0,70.59,1.93,0.0,9.4,1.0,1.87,7.65,3.0,3.8,16.0,5.6,15.0,0.8,10.5,40.0,1.99,5.74,2.0,3.4,2.71,1.89,2.12,2.53,2.4,4.76,0.6,0,0
2025-02-28,D1,19:30,Stuttgart,Bayern Munich,A,D,2024/2025,100.0,76.47,3.0,5.0,70.59,2.11,8.0,8.8,1.4,1.62,6.12,2.4,4.4,12.0,4.4,12.0,0.8,9.83,60.0,1.85,4.82,3.0,3.8,2.71,1.94,2.06,2.53,1.8,5.01,1.6,1,0
2025-03-15,D1,14:30,Union Berlin,Bayern Munich,D,D,2024/2025,40.0,47.06,3.0,2.0,70.59,1.9,4.0,11.4,1.4,1.61,4.19,5.8,6.8,13.0,4.6,7.0,0.6,9.51,40.0,2.02,3.76,2.0,3.6,2.71,1.93,1.06,2.53,0.8,5.75,1.0,0,1
2025-04-04,D1,19:30,Augsburg,Bayern Munich,A,D,2024/2025,40.0,52.94,3.0,2.0,70.59,2.0,7.0,10.0,1.8,1.62,5.76,4.6,5.6,8.0,4.4,6.0,0.8,10.11,60.0,1.93,4.56,3.0,3.2,2.71,2.03,1.06,2.53,0.8,5.55,0.8,1,0
2025-04-19,D1,14:30,Heidenheim,Bayern Munich,A,A,2024/2025,60.0,58.82,1.0,3.0,70.59,1.9,11.0,10.6,2.2,1.32,5.18,3.0,5.6,8.0,5.0,4.0,0.6,9.66,60.0,2.01,4.34,3.0,3.6,2.71,2.05,0.76,2.53,0.6,5.32,2.2,1,0
2025-05-03,D1,14:30,RB Leipzig,Bayern Munich,D,H,2024/2025,60.0,64.71,6.0,3.0,70.59,1.85,6.0,12.8,2.8,1.34,6.12,5.8,7.0,9.0,5.8,8.0,1.2,10.7,80.0,2.06,4.86,4.0,2.8,2.71,2.02,1.94,2.53,2.0,5.84,1.4,1,0
2025-05-17,D1,14:30,Hoffenheim,Bayern Munich,A,A,2024/2025,40.0,58.82,2.0,2.0,70.59,1.9,5.0,9.6,3.0,1.34,4.88,4.4,6.6,9.0,3.0,6.0,1.0,9.53,80.0,1.97,3.84,4.0,2.2,2.71,1.75,1.47,2.53,1.2,5.69,1.8,1,0
2025-08-30,D1,17:30,Augsburg,Bayern Munich,A,A,2025/2026,100.0,57.14,3.0,1.0,100.0,2.02,10.0,12.0,3.0,1.44,5.43,5.0,5.0,14.0,7.0,10.0,2.0,10.36,100.0,1.9,5.47,1.0,7.0,3.33,1.83,1.29,4.33,2.0,4.89,3.0,1,1
2025-09-20,D1,14:30,Hoffenheim,Bayern Munich,A,A,2025/2026,100.0,83.33,4.0,2.0,100.0,2.0,10.0,9.5,3.5,1.35,6.5,5.0,5.0,17.0,4.5,12.0,1.5,10.63,100.0,1.87,5.71,2.0,6.0,3.33,1.88,1.83,4.33,1.0,4.92,3.5,1,0
2025-10-04,D1,17:30,Ein Frankfurt,Bayern Munich,A,A,2025/2026,100.0,50.0,1.0,3.0,100.0,1.8,3.0,9.66,3.33,1.25,5.83,1.67,4.33,11.0,5.33,6.0,1.0,9.21,100.0,2.12,5.36,3.0,5.33,3.33,1.95,1.83,4.33,2.33,3.85,2.67,1,0
2025-10-25,D1,14:30,M'gladbach,Bayern Munich,A,D,2025/2026,60.0,57.14,0.0,3.0,100.0,1.93,11.0,10.25,3.25,1.26,4.57,5.0,5.25,6.0,5.0,1.0,0.75,9.62,100.0,1.93,4.52,4.0,4.25,3.33,1.98,1.0,4.33,0.8,5.1,2.6,1,0
2025-11-08,D1,14:30,Union Berlin,Bayern Munich,D,D,2025/2026,60.0,71.43,4.0,3.0,100.0,1.93,4.0,11.4,3.0,1.4,5.86,4.2,5.2,8.0,6.2,12.0,1.0,10.4,100.0,2.0,5.39,5.0,4.6,3.33,1.85,1.43,4.33,1.4,5.01,1.4,1,1
2025-12-06,D1,14:30,Stuttgart,Bayern Munich,A,A,2025/2026,60.0,50.0,1.0,3.0,100.0,1.89,11.0,9.6,3.4,1.32,4.83,3.6,5.0,6.0,4.6,13.0,0.6,9.36,100.0,2.0,4.58,5.0,3.8,3.33,1.88,1.5,4.33,1.6,4.78,1.6,1,0
2022-08-13,D1,14:30,Hoffenheim,Bochum,H,D,2022/2023,100.0,70.59,13.0,1.0,52.94,1.99,5.0,10.0,2.0,1.55,5.59,2.0,2.0,13.0,8.0,24.0,3.0,9.73,100.0,1.93,6.17,1.0,8.0,0.71,1.91,1.65,6.0,3.0,3.56,2.0,1,0
2022-08-26,D1,19:30,Freiburg,Bochum,H,D,2022/2023,50.0,41.18,12.0,1.0,52.94,1.88,5.0,9.0,1.0,1.68,3.94,3.5,3.5,15.0,5.5,28.0,2.0,8.14,50.0,2.08,4.72,1.0,5.0,0.71,1.88,1.65,6.0,1.0,3.42,1.5,0,0
2022-09-10,D1,17:30,Schalke 04,Bochum,H,H,2022/2023,100.0,70.59,8.0,3.0,52.94,2.11,2.0,9.33,1.0,1.71,5.47,5.67,5.0,12.0,4.33,20.0,2.33,9.64,66.67,1.86,5.37,2.0,4.33,0.71,1.85,1.35,6.0,2.0,4.27,3.0,1,1
2022-10-01,D1,14:30,RB Leipzig,Bochum,H,H,2022/2023,75.0,76.47,9.0,3.0,52.94,1.88,1.0,9.75,0.75,1.48,4.76,5.25,4.25,8.0,5.5,17.0,2.75,8.88,75.0,2.04,5.17,3.0,5.0,0.71,1.92,2.24,6.0,2.75,3.71,0.5,1,0
2022-10-15,D1,14:30,Stuttgart,Bochum,H,H,2022/2023,40.0,47.06,7.0,2.0,52.94,1.87,4.0,8.0,0.8,1.93,5.0,4.0,4.0,6.0,4.0,16.0,3.0,8.98,80.0,2.06,5.11,4.0,4.6,0.71,1.9,1.35,6.0,1.2,3.87,1.4,1,0
2022-10-29,D1,14:30,Wolfsburg,Bochum,H,H,2022/2023,80.0,76.47,7.0,4.0,52.94,1.94,3.0,11.8,0.4,1.86,4.82,4.2,4.0,7.0,7.8,22.0,3.2,9.28,80.0,2.01,5.37,4.0,4.4,0.71,2.02,2.0,6.0,2.2,3.91,1.6,1,0
2022-11-05,D1,14:30,Dortmund,Bochum,H,H,2022/2023,60.0,82.35,3.0,3.0,52.94,1.87,1.0,10.8,0.4,1.49,6.35,4.2,4.0,7.0,6.8,6.0,3.6,9.67,100.0,2.08,6.11,5.0,4.4,0.71,1.96,3.24,6.0,2.4,3.56,0.4,1,0
2022-11-12,D1,14:30,Augsburg,Bochum,A,D,2022/2023,40.0,41.18,5.0,2.0,52.94,1.93,4.0,7.8,0.4,1.99,4.35,5.4,2.8,12.0,5.0,19.0,3.0,8.62,80.0,1.99,4.89,4.0,5.0,0.71,1.78,0.94,6.0,1.2,3.73,1.4,0,0
2023-01-25,D1,19:30,Leverkusen,Bochum,H,H,2022/2023,60.0,70.59,4.0,3.0,52.94,1.98,2.0,6.0,0.4,1.68,4.71,3.4,3.2,15.0,2.8,11.0,2.6,8.2,60.0,1.96,4.79,3.0,4.2,0.71,2.04,2.06,6.0,3.0,3.41,0.4,0,0
2023-01-28,D1,14:30,Mainz,Bochum,H,H,2022/2023,80.0,64.71,7.0,4.0,52.94,1.96,4.0,7.8,0.6,1.99,4.47,3.0,3.0,17.0,4.8,14.0,2.8,8.28,60.0,1.99,4.86,3.0,4.2,0.71,2.02,1.82,6.0,2.4,3.42,1.6,1,0
2023-02-11,D1,14:30,Bayern Munich,Bochum,H,H,2022/2023,60.0,64.71,12.0,3.0,52.94,1.97,1.0,10.8,0.6,1.25,8.24,4.4,3.2,10.0,7.6,25.0,2.6,10.57,60.0,1.97,7.19,3.0,4.0,0.71,1.9,3.12,6.0,3.4,3.38,1.0,1,0
2023-02-25,D1,14:30,Werder Bremen,Bochum,H,H,2022/2023,80.0,70.59,6.0,4.0,52.94,2.06,2.0,4.6,0.6,1.78,2.88,4.8,2.2,16.0,2.4,12.0,2.6,7.55,60.0,1.88,3.72,3.0,4.0,0.71,1.92,1.53,6.0,1.4,3.83,1.4,1,0
2023-03-10,D1,19:30,FC Koln,Bochum,A,A,2022/2023,40.0,47.06,5.0,2.0,52.94,2.04,3.0,8.0,0.8,2.03,6.88,3.0,2.0,9.0,6.0,11.0,2.6,9.65,60.0,1.93,6.36,3.0,4.8,0.71,1.97,1.65,6.0,2.0,3.29,1.0,0,1
2023-03-31,D1,19:30,Ein Frankfurt,Bochum,D,D,2022/2023,40.0,52.94,7.0,2.0,52.94,1.9,2.0,8.6,1.0,1.77,5.94,2.2,1.6,14.0,7.0,18.0,2.4,9.35,60.0,2.08,6.19,3.0,7.2,0.71,1.94,2.06,6.0,2.0,3.16,0.4,0,1
2023-04-16,D1,16:30,Union Berlin,Bochum,D,H,2022/2023,20.0,47.06,2.0,1.0,52.94,2.14,8.0,7.0,0.8,2.21,5.29,5.4,2.6,10.0,4.4,10.0,1.6,9.53,40.0,1.78,5.61,2.0,7.6,0.71,2.03,1.76,6.0,1.2,3.92,0.2,0,1
2023-05-06,D1,14:30,M'gladbach,Bochum,H,H,2022/2023,20.0,52.94,9.0,1.0,52.94,1.95,3.0,8.6,0.8,1.68,5.0,4.6,2.6,7.0,6.0,25.0,1.4,9.31,20.0,1.98,5.71,1.0,8.6,0.71,1.83,1.94,6.0,1.2,3.6,0.6,0,1
2023-05-20,D1,14:30,Hertha,Bochum,D,D,2022/2023,40.0,47.06,4.0,2.0,52.94,2.03,6.0,9.8,1.0,1.61,4.76,5.2,3.6,7.0,6.2,14.0,1.0,9.75,0.0,1.93,5.74,0.0,10.0,0.71,2.05,1.41,6.0,1.2,4.01,1.6,0,1
2023-08-19,D1,14:30,Stuttgart,Bochum,H,H,2023/2024,100.0,76.47,9.0,1.0,70.59,1.95,1.0,7.0,0.0,1.7,5.65,0.0,0.0,5.0,7.0,19.0,5.0,9.31,100.0,2.01,6.17,1.0,7.0,0.94,1.98,2.94,6.65,5.0,3.14,0.0,1,0
2023-09-02,D1,14:30,Augsburg,Bochum,D,D,2023/2024,100.0,58.82,3.0,2.0,70.59,2.09,9.0,8.0,1.0,1.83,4.71,6.0,2.5,15.0,5.5,11.0,3.5,9.55,100.0,1.83,5.3,2.0,5.0,0.94,1.96,1.53,6.65,3.0,4.25,3.0,1,0
2023-09-23,D1,14:30,Bayern Munich,Bochum,H,H,2023/2024,100.0,70.59,16.0,3.0,70.59,2.03,1.0,10.33,0.67,1.22,7.24,3.0,2.0,8.0,8.33,26.0,4.67,10.44,100.0,1.86,7.08,3.0,6.0,0.94,2.01,3.12,6.65,4.0,3.36,1.0,1,0
2023-10-07,D1,14:30,RB Leipzig,Bochum,D,D,2023/2024,75.0,58.82,5.0,3.0,70.59,2.13,2.0,6.5,0.5,1.57,6.76,3.0,1.75,10.0,4.75,18.0,3.5,10.1,75.0,1.78,6.53,3.0,6.75,0.94,2.02,2.35,6.65,2.5,3.57,0.75,0,0
2023-10-21,D1,14:30,Freiburg,Bochum,H,H,2023/2024,50.0,58.82,5.0,2.0,70.59,1.98,5.0,6.3,0.6,1.88,4.41,4.5,1.8,11.0,4.5,15.0,3.2,8.98,80.0,1.93,5.18,4.0,6.4,0.94,2.04,1.65,6.65,1.75,3.8,1.25,1,0
2023-11-03,D1,19:30,Darmstadt,Bochum,A,D,2023/2024,100.0,64.71,4.0,5.0,70.59,2.11,4.0,7.8,1.0,1.85,3.76,3.4,2.2,7.0,5.6,15.0,2.4,8.82,80.0,1.84,5.01,4.0,7.2,0.94,2.06,0.88,6.65,2.0,3.81,2.8,1,1
2023-11-26,D1,14:30,Heidenheim,Bochum,D,D,2023/2024,40.0,58.82,3.0,2.0,70.59,1.97,2.0,9.4,0.6,1.77,6.24,4.8,2.2,14.0,7.2,9.0,2.0,10.65,60.0,1.94,6.59,3.0,7.8,0.94,2.08,1.76,6.65,1.8,4.06,1.4,0,1
2023-12-08,D1,19:30,Hoffenheim,Bochum,H,H,2023/2024,80.0,70.59,7.0,4.0,70.59,1.96,5.0,7.4,0.8,1.63,5.71,3.8,3.0,18.0,4.4,18.0,1.2,9.76,60.0,2.0,5.94,3.0,7.0,0.94,2.01,1.82,6.65,1.6,3.82,2.2,1,0
2023-12-20,D1,19:30,Leverkusen,Bochum,H,H,2023/2024,80.0,82.35,8.0,4.0,70.59,1.9,1.0,12.6,0.8,1.5,7.65,2.8,3.4,7.0,9.2,15.0,2.0,10.87,80.0,2.02,7.39,4.0,6.0,0.94,1.85,2.76,6.65,2.8,3.48,0.4,1,0
2024-01-28,D1,16:30,Dortmund,Bochum,H,D,2023/2024,80.0,64.71,6.0,4.0,70.59,2.02,4.0,9.4,0.8,1.35,6.0,3.4,3.8,10.0,5.6,15.0,2.2,10.08,80.0,1.93,6.18,4.0,6.6,0.94,2.05,2.18,6.65,2.0,3.9,2.2,1,1
2024-02-10,D1,14:30,Ein Frankfurt,Bochum,D,D,2023/2024,60.0,52.94,2.0,3.0,70.59,2.02,5.0,8.6,0.6,1.9,5.71,3.4,4.0,6.0,4.6,8.0,2.2,9.55,60.0,1.92,5.86,3.0,6.0,0.94,2.06,1.71,6.65,2.0,3.69,1.0,0,1
2024-02-24,D1,14:30,M'gladbach,Bochum,H,H,2023/2024,80.0,76.47,6.0,4.0,70.59,2.06,5.0,8.4,1.0,1.7,5.71,4.2,4.2,13.0,4.2,22.0,3.2,10.06,80.0,1.88,5.8,4.0,5.8,0.94,1.84,1.59,6.65,2.2,4.26,1.4,1,1
2024-03-16,D1,14:30,Mainz,Bochum,H,H,2023/2024,0.0,35.29,4.0,0.0,70.59,2.04,4.0,13.4,0.8,1.71,6.82,4.6,4.4,15.0,9.0,13.0,3.0,10.97,60.0,1.88,6.95,3.0,6.4,0.94,2.09,1.35,6.65,1.0,4.02,0.6,0,1
2024-04-06,D1,14:30,FC Koln,Bochum,H,D,2023/2024,40.0,41.18,6.0,2.0,70.59,2.04,2.0,9.6,1.0,1.85,6.65,5.8,4.6,16.0,5.0,17.0,2.6,11.0,60.0,1.88,6.56,3.0,7.4,0.94,1.99,0.88,6.65,1.0,4.44,1.8,1,1
2024-04-20,D1,14:30,Wolfsburg,Bochum,H,H,2023/2024,60.0,64.71,5.0,3.0,70.59,2.06,1.0,10.8,0.8,1.98,4.47,5.0,5.4,11.0,5.4,10.0,2.2,9.71,40.0,1.85,5.34,2.0,6.8,0.94,2.0,1.47,6.65,1.2,4.37,2.0,0,1
2024-05-05,D1,14:30,Union Berlin,Bochum,A,A,2023/2024,60.0,58.82,6.0,3.0,70.59,1.99,5.0,11.6,1.4,2.01,5.29,5.4,5.6,13.0,6.0,12.0,2.6,10.28,60.0,1.93,5.81,3.0,6.4,0.94,2.03,1.29,6.65,1.2,4.47,2.6,1,0
2024-05-18,D1,14:30,Werder Bremen,Bochum,H,H,2023/2024,80.0,70.59,12.0,4.0,70.59,2.1,8.0,11.8,1.2,1.54,4.12,5.4,6.0,12.0,5.8,25.0,2.4,9.91,60.0,1.83,5.21,3.0,7.0,0.94,1.92,1.71,6.65,1.8,4.7,1.6,1,1
2024-08-24,D1,14:30,RB Leipzig,Bochum,H,D,2024/2025,0.0,64.71,3.0,0.0,47.06,1.93,4.0,12.0,0.0,1.37,6.12,3.0,3.0,9.0,9.0,12.0,1.0,10.48,0.0,2.03,6.62,0.0,9.0,1.0,1.99,1.94,5.81,1.0,3.86,0.0,0,1
2024-09-14,D1,14:30,Freiburg,Bochum,H,A,2024/2025,100.0,82.35,9.0,2.0,47.06,1.93,2.0,10.0,0.5,1.69,4.29,4.5,4.5,5.0,5.5,27.0,1.5,9.13,50.0,2.01,5.06,1.0,7.0,1.0,1.95,1.88,5.81,2.5,4.07,1.0,1,1
2024-09-27,D1,19:30,Dortmund,Bochum,H,A,2024/2025,66.67,76.47,8.0,2.0,47.06,1.91,6.0,11.67,1.0,1.29,6.41,2.67,3.0,12.0,8.67,23.0,2.33,10.03,66.67,2.08,6.68,2.0,8.33,1.0,1.89,2.59,5.81,3.33,3.35,1.33,1,1
2024-10-19,D1,14:30,Hoffenheim,Bochum,H,H,2024/2025,100.0,58.82,7.0,4.0,47.06,1.89,4.0,7.25,1.0,1.36,4.88,6.5,2.75,10.0,4.5,12.0,2.5,9.52,75.0,2.03,5.31,3.0,7.25,1.0,1.7,1.47,5.81,2.5,4.21,2.75,1,0
2024-11-02,D1,14:30,Ein Frankfurt,Bochum,H,H,2024/2025,75.0,70.59,9.0,3.0,47.06,1.93,8.0,6.1,1.2,1.45,5.35,5.5,2.6,6.0,3.5,18.0,3.4,9.41,80.0,2.0,5.42,4.0,6.8,1.0,1.99,2.41,5.81,3.75,3.99,1.5,1,0
2024-11-23,D1,14:30,Stuttgart,Bochum,H,D,2024/2025,60.0,76.47,5.0,3.0,47.06,2.01,2.0,10.8,1.2,1.41,6.12,4.2,2.8,7.0,8.0,15.0,3.6,9.98,80.0,1.88,6.26,4.0,6.4,1.0,1.92,2.06,5.81,2.4,3.72,1.2,0,1
2024-11-30,D1,14:30,Augsburg,Bochum,H,H,2024/2025,60.0,52.94,4.0,3.0,47.06,1.96,1.0,9.6,1.0,1.85,5.76,3.6,1.8,8.0,7.8,16.0,3.4,9.83,60.0,1.98,6.06,3.0,6.6,1.0,2.04,1.06,5.81,1.4,3.77,1.0,0,0
2025-01-11,D1,14:30,Mainz,Bochum,H,H,2024/2025,40.0,35.29,5.0,2.0,47.06,1.98,2.0,8.45,0.8,1.93,5.82,3.0,3.25,6.0,5.2,10.0,2.4,9.41,20.0,1.95,5.75,1.0,5.75,1.0,1.86,1.41,5.81,2.0,3.66,0.6,0,1
2025-01-25,D1,17:30,M'gladbach,Bochum,H,H,2024/2025,40.0,58.82,6.0,2.0,47.06,1.95,4.0,10.3,0.4,1.62,4.94,5.4,4.5,6.0,5.8,16.0,1.6,9.75,20.0,1.97,5.4,1.0,6.5,1.0,1.98,1.71,5.81,2.0,4.35,0.6,1,1
2025-02-09,D1,14:30,Holstein Kiel,Bochum,D,A,2024/2025,80.0,70.59,3.0,4.0,47.06,2.02,6.0,8.15,0.8,1.78,3.59,5.2,4.75,11.0,3.4,10.0,1.6,8.87,40.0,1.9,4.32,2.0,5.5,1.0,2.07,1.41,5.81,2.4,4.55,2.0,1,0
2025-02-22,D1,14:30,Wolfsburg,Bochum,D,D,2024/2025,60.0,58.82,6.0,3.0,47.06,1.95,5.0,11.75,1.0,1.59,5.06,5.6,5.75,8.0,6.0,13.0,1.6,9.73,40.0,1.97,5.31,2.0,4.75,1.0,2.03,1.59,5.81,1.8,4.42,1.4,0,0
2025-03-08,D1,14:30,Bayern Munich,Bochum,A,H,2024/2025,100.0,82.35,5.0,5.0,47.06,2.02,5.0,12.4,1.2,1.38,6.71,1.8,5.2,7.0,7.2,14.0,2.0,9.88,60.0,1.9,6.42,3.0,5.6,1.0,1.88,3.12,5.81,3.2,3.46,1.6,1,1
2025-03-28,D1,19:30,Leverkusen,Bochum,H,D,2024/2025,60.0,64.71,5.0,3.0,47.06,1.84,3.0,10.2,1.4,1.46,7.65,2.8,4.4,6.0,5.8,14.0,2.2,10.25,80.0,2.06,6.76,4.0,5.2,1.0,1.85,2.12,5.81,1.8,3.49,1.0,1,0
2025-04-19,D1,14:30,Werder Bremen,Bochum,H,D,2024/2025,60.0,52.94,4.0,3.0,47.06,1.96,1.0,9.4,1.4,1.55,5.12,4.0,4.4,9.0,5.0,14.0,1.8,9.18,60.0,1.96,5.17,3.0,4.0,1.0,2.04,1.24,5.81,1.4,4.01,1.8,0,0
2025-05-02,D1,19:30,Heidenheim,Bochum,D,D,2024/2025,60.0,58.82,3.0,3.0,47.06,2.03,3.0,8.8,1.0,1.99,5.18,3.0,4.2,8.0,4.6,11.0,1.4,9.1,40.0,1.91,5.22,2.0,4.6,1.0,1.98,0.76,5.81,0.6,3.88,1.8,0,0
2025-05-17,D1,14:30,St Pauli,Bochum,A,A,2024/2025,0.0,17.65,2.0,0.0,47.06,1.85,6.0,11.4,1.2,1.65,5.06,3.2,4.0,3.0,7.4,10.0,1.2,9.28,40.0,2.02,5.52,2.0,5.4,1.0,1.97,0.59,5.81,0.6,3.76,1.0,0,1
2023-08-20,D1,16:30,Ein Frankfurt,Darmstadt,H,H,2023/2024,0.0,52.94,4.0,0.0,58.82,1.9,2.0,10.0,0.0,1.69,5.71,3.0,3.0,9.0,7.0,10.0,1.0,9.16,0.0,2.04,6.13,0.0,7.0,0.88,2.11,1.71,6.35,1.0,3.03,0.0,0,0
2023-09-02,D1,14:30,Leverkusen,Darmstadt,H,D,2023/2024,100.0,82.35,13.0,2.0,58.82,2.07,1.0,6.5,0.5,1.53,7.65,3.5,2.5,8.0,4.0,24.0,3.0,9.68,50.0,1.96,6.74,1.0,5.5,0.88,2.0,2.76,6.35,4.0,2.94,1.5,1,0
2023-09-22,D1,19:30,Stuttgart,Darmstadt,H,H,2023/2024,100.0,76.47,11.0,3.0,58.82,2.11,0.0,7.67,0.67,1.57,5.65,2.67,3.0,7.0,4.67,18.0,3.0,8.89,66.67,1.83,5.7,2.0,5.33,0.88,2.07,2.94,6.35,4.33,3.19,0.33,1,0
2023-10-07,D1,14:30,Augsburg,Darmstadt,A,D,2023/2024,100.0,58.82,3.0,4.0,58.82,1.92,5.0,7.75,1.0,2.0,4.71,5.0,3.25,13.0,4.5,17.0,2.5,8.84,75.0,1.99,5.13,3.0,5.0,0.88,2.1,1.53,6.35,2.25,3.71,2.25,1,0
2023-10-28,D1,14:30,Bayern Munich,Darmstadt,H,D,2023/2024,100.0,70.59,16.0,5.0,58.82,1.98,4.0,10.6,0.8,1.19,7.24,2.2,2.8,15.0,7.8,28.0,3.6,9.73,80.0,1.96,6.89,4.0,5.4,0.88,1.9,3.12,6.35,4.6,2.84,0.6,1,0
