Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,HF,AvgAwayCornersConceded,AvgHomeCorners,Last5HomeOver2.5Perc,AvgLast5HomeGoalsScored,AwayOver2.5Perc,MaxAHA,PredictedTotalCorners,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,MaxCAHA,AvgLast5AwayCorners,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,Last5AwayOver2.5Perc,AST,AvgLast5HomeGoalsConceded,AvgLast5HomeCorners,AF,AvgLast5HomeCornersConceded,MaxC_gt_2.5,PredictedAwayCorners,HS,AvgAHH,PredictedTotalCorners_Last5,AvgAwayCorners,B365C_lt_2.5,Over2.5,OverUnder10.5Corners
2025-09-25,SP1,18:30,Osasuna,Elche,D,H,2025/2026,2,1.33,12,19,5.9,3.4,0.0,1.33,50.0,1.85,7.39,50.0,1.33,2.0,2.33,4.67,4.08,1.8,33.33,4,0.33,2.67,13,4.33,2.4,3.31,9,1.95,5.0,2.9,1.62,0,0
2025-10-05,SP1,13:00,Alaves,Elche,H,D,2025/2026,5,1.25,6,13,5.9,5.73,75.0,1.75,50.0,1.88,9.41,54.55,1.75,2.0,2.75,7.0,6.05,1.27,50.0,3,1.25,7.25,9,3.75,2.85,3.36,25,1.96,10.0,2.9,1.44,1,1
2025-10-25,SP1,15:15,Espanol,Elche,H,D,2025/2026,7,1.0,13,14,5.9,4.73,60.0,1.6,50.0,1.88,8.76,45.45,1.6,1.88,2.6,6.4,5.26,1.18,40.0,4,1.2,5.4,15,4.4,2.15,3.5,16,1.94,8.0,2.9,1.73,0,0
2025-11-02,SP1,17:30,Barcelona,Elche,H,H,2025/2026,5,1.0,9,12,5.9,7.6,100.0,3.2,50.0,2.0,9.92,90.0,2.0,2.12,2.8,5.6,6.95,3.1,60.0,3,0.6,7.4,16,3.0,1.3,2.97,17,1.88,10.2,2.9,3.75,1,0
2025-11-28,SP1,20:00,Getafe,Elche,H,D,2025/2026,6,0.6,9,18,5.9,4.7,20.0,0.8,50.0,22.0,8.52,20.0,1.8,1.94,3.4,5.8,5.12,0.8,40.0,4,0.8,4.8,11,4.2,2.88,3.4,15,1.83,8.2,2.9,1.44,0,0
2025-12-13,SP1,15:15,Mallorca,Elche,H,D,2025/2026,8,0.6,9,13,5.9,2.8,40.0,1.6,50.0,1.81,8.04,50.0,2.2,1.78,3.0,5.6,3.84,1.4,60.0,0,0.8,2.6,13,7.0,2.5,4.2,15,2.01,5.6,2.9,1.53,1,0
2026-01-10,SP1,20:00,Valencia,Elche,D,D,2025/2026,4,0.6,5,14,5.9,6.45,0.0,1.0,50.0,1.98,9.46,27.27,1.8,1.85,3.4,4.4,6.18,1.36,40.0,1,0.8,7.2,14,2.6,2.3,3.28,16,1.83,10.6,2.9,1.62,0,1
2026-01-23,SP1,20:00,Levante,Elche,H,A,2025/2026,6,1.0,6,13,5.9,4.89,40.0,1.2,50.0,1.9,9.08,66.67,2.2,1.93,3.2,5.4,5.26,1.22,60.0,3,1.6,5.6,13,4.0,1.95,3.82,26,1.91,8.8,2.9,1.91,1,0
2024-08-19,SP1,18:00,Valladolid,Espanol,H,H,2024/2025,3,0.0,10,15,6.53,4.26,0.0,1.0,42.11,1.91,8.3,47.37,1.0,2.0,2.0,3.0,4.58,0.58,0.0,2,0.0,3.0,8,2.0,2.89,3.72,12,1.99,5.0,3.53,1.44,0,0
2024-08-28,SP1,20:30,Ath Madrid,Espanol,D,D,2024/2025,7,0.0,8,6,6.53,5.84,50.0,1.5,42.11,1.98,9.59,52.63,0.5,2.11,2.5,6.0,5.94,2.21,0.0,1,0.0,5.0,9,6.0,1.94,3.65,24,1.94,7.5,3.53,1.98,0,1
2024-09-21,SP1,20:00,Real Madrid,Espanol,H,D,2024/2025,14,0.33,10,7,6.53,8.42,66.67,3.0,42.11,1.87,11.2,63.16,1.67,2.08,3.0,7.0,7.66,2.37,33.33,2,0.33,7.0,5,4.0,1.37,3.54,31,2.01,10.0,3.53,3.2,1,1
2024-09-29,SP1,17:30,Betis,Espanol,H,D,2024/2025,12,0.25,8,14,6.53,5.42,40.0,1.4,42.11,2.08,9.63,57.89,1.5,2.09,3.25,7.25,6.08,1.68,25.0,1,0.8,7.4,20,3.2,1.99,3.55,20,1.82,10.65,3.53,1.95,0,1
2024-10-19,SP1,13:00,Ath Bilbao,Espanol,H,H,2024/2025,6,0.4,5,15,6.53,5.26,40.0,1.8,42.11,1.84,9.22,36.84,2.0,1.98,3.6,6.8,5.59,1.68,40.0,2,0.8,3.8,22,4.6,1.99,3.63,10,2.06,7.4,3.53,1.92,1,0
2024-11-03,SP1,15:15,Barcelona,Espanol,H,H,2024/2025,9,0.6,10,13,6.53,8.53,80.0,3.6,42.11,2.14,11.36,68.42,2.4,1.9,4.2,8.0,7.84,2.74,60.0,3,0.6,7.2,14,4.4,1.27,3.52,14,1.85,11.4,3.53,4.0,1,1
2024-11-23,SP1,17:30,Girona,Espanol,H,H,2024/2025,5,0.8,9,4,6.53,5.42,60.0,2.0,42.11,2.06,9.43,68.42,3.2,2.1,4.2,7.4,5.91,1.42,80.0,1,1.2,5.6,19,2.8,2.24,3.52,12,1.84,9.8,3.53,1.73,1,0
2024-12-09,SP1,20:00,Getafe,Espanol,H,H,2024/2025,6,0.6,9,14,6.53,3.63,0.0,1.0,42.11,1.82,8.06,26.32,2.6,2.17,4.0,6.2,4.71,0.79,60.0,1,0.6,4.6,15,2.2,3.21,3.35,15,2.09,8.6,3.53,1.36,0,0
2024-12-22,SP1,17:30,Las Palmas,Espanol,H,D,2024/2025,4,0.6,9,9,6.53,5.21,40.0,1.2,42.11,2.05,9.03,47.37,2.6,2.14,3.6,5.0,5.46,1.11,60.0,2,1.0,4.6,16,3.0,2.47,3.57,10,1.85,8.2,3.53,1.57,0,0
2025-01-25,SP1,17:30,Sevilla,Espanol,D,A,2024/2025,4,0.6,6,13,6.53,5.21,0.0,1.0,42.11,1.97,9.03,26.32,2.0,1.9,2.8,5.0,5.62,0.89,40.0,1,0.6,6.2,14,2.0,2.47,3.41,25,1.91,9.0,3.53,1.67,0,0
2025-02-09,SP1,17:30,Sociedad,Espanol,H,H,2024/2025,3,0.6,4,11,6.53,6.74,40.0,1.0,42.11,1.81,9.66,42.11,1.8,2.24,1.8,4.4,6.22,1.05,40.0,1,0.8,4.4,17,3.8,2.6,3.44,13,2.08,6.2,3.53,1.53,1,0
2025-02-22,SP1,13:00,Alaves,Espanol,A,D,2024/2025,5,0.6,9,13,6.53,5.79,0.0,0.4,42.11,1.84,9.33,15.79,1.0,2.05,1.2,4.6,5.8,0.74,20.0,2,1.0,5.2,17,2.8,3.0,3.53,15,2.06,6.4,3.53,1.44,0,0
2025-03-15,SP1,15:15,Mallorca,Espanol,H,D,2024/2025,7,0.8,2,10,6.53,4.63,40.0,1.4,42.11,2.08,9.28,47.37,1.2,2.07,1.0,5.2,5.16,1.05,40.0,0,1.0,4.6,12,6.2,2.62,4.12,20,1.82,5.6,3.53,1.53,1,0
2025-04-04,SP1,20:00,Vallecano,Espanol,A,A,2024/2025,5,1.6,15,8,6.53,5.74,40.0,0.8,42.11,2.01,9.4,52.63,1.0,2.04,1.4,6.4,5.93,1.26,60.0,7,1.6,5.0,10,4.2,2.51,3.47,16,1.9,6.4,3.53,1.57,1,1
2025-04-12,SP1,17:30,Celta,Espanol,A,A,2024/2025,6,1.8,5,14,6.53,4.53,40.0,1.4,42.11,2.09,9.06,57.89,0.8,2.08,2.2,8.0,5.48,1.68,60.0,3,1.2,5.6,10,4.6,2.08,3.58,16,1.8,7.8,3.53,1.8,0,1
2025-04-22,SP1,18:00,Valencia,Espanol,D,A,2024/2025,7,1.8,8,7,6.53,5.84,40.0,1.0,42.11,1.91,9.7,47.37,0.6,1.92,3.0,8.0,6.14,1.37,40.0,3,1.0,5.0,7,3.2,2.35,3.56,16,1.99,8.0,3.53,1.67,0,0
2025-04-27,SP1,15:15,Villarreal,Espanol,H,D,2024/2025,5,1.6,12,19,6.53,5.26,40.0,1.0,42.11,2.05,10.16,73.68,0.8,2.11,4.2,8.2,6.13,2.26,40.0,1,1.0,7.8,11,4.8,1.61,4.03,14,1.92,12.0,3.53,2.38,0,1
2025-05-11,SP1,13:00,Leganes,Espanol,H,H,2024/2025,5,1.8,12,14,6.53,2.68,40.0,1.4,42.11,1.83,8.81,47.37,1.0,1.93,5.4,7.6,4.23,1.21,40.0,6,1.6,3.6,18,7.2,2.24,4.58,13,2.02,9.0,3.53,1.73,1,1
2025-05-18,SP1,18:00,Osasuna,Espanol,H,H,2024/2025,3,1.0,16,11,6.53,4.89,40.0,1.6,42.11,2.08,9.46,57.89,1.4,1.95,5.8,7.6,5.52,1.74,20.0,6,0.6,4.4,5,4.2,2.2,3.94,16,1.82,10.2,3.53,1.8,0,1
2025-08-24,SP1,18:30,Sociedad,Espanol,D,A,2025/2026,7,2.0,14,16,4.6,6.18,100.0,2.0,40.0,2.0,9.39,72.73,2.0,2.0,2.0,5.0,5.55,1.64,100.0,3,2.0,5.0,18,2.0,2.05,3.84,15,1.78,7.0,4.1,1.88,1,0
2025-09-20,SP1,15:15,Real Madrid,Espanol,H,H,2025/2026,5,1.0,8,10,4.6,6.6,33.33,1.67,40.0,1.98,9.26,50.0,2.0,1.97,2.5,5.0,5.81,2.3,50.0,1,0.33,5.33,20,2.67,1.38,3.45,16,1.88,7.83,4.1,3.2,0,0
2025-09-26,SP1,20:00,Girona,Espanol,D,D,2025/2026,3,0.67,20,9,4.6,4.82,50.0,0.25,40.0,1.74,8.91,45.45,1.33,2.03,3.0,6.0,5.05,0.91,33.33,5,2.25,6.5,11,3.75,2.1,3.86,12,2.07,9.5,4.1,1.73,0,1
2025-10-17,SP1,20:00,Oviedo,Espanol,A,D,2025/2026,4,1.0,19,9,4.6,4.6,40.0,0.4,40.0,1.78,9.29,20.0,1.0,1.88,3.5,5.25,4.61,0.3,25.0,10,2.0,4.0,8,7.2,2.48,4.68,13,2.04,7.5,4.1,1.57,0,0
2025-11-02,SP1,15:15,Alaves,Espanol,H,H,2025/2026,4,1.0,18,14,4.6,5.73,60.0,1.4,40.0,1.85,9.45,54.55,1.2,1.83,4.0,4.4,5.28,1.27,40.0,2,1.0,5.4,12,4.0,2.4,4.17,13,1.99,9.4,4.1,1.62,1,0
2025-11-30,SP1,17:30,Celta,Espanol,A,D,2025/2026,4,0.8,9,12,4.6,4.64,20.0,1.0,40.0,1.86,8.89,27.27,0.8,1.95,4.2,4.2,4.58,1.45,20.0,2,1.6,4.6,15,4.8,1.96,4.31,11,1.96,8.8,4.1,2.0,0,0
2025-12-13,SP1,20:00,Getafe,Espanol,A,D,2025/2026,1,1.0,6,18,4.6,4.7,20.0,0.6,40.0,1.75,8.86,20.0,0.4,2.14,4.4,4.4,4.66,0.8,20.0,4,0.8,4.8,17,4.6,3.5,4.2,11,2.07,9.2,4.1,1.3,0,0
2025-12-22,SP1,20:00,Ath Bilbao,Espanol,A,D,2025/2026,7,1.4,10,10,4.6,6.0,40.0,0.6,40.0,1.86,9.67,40.0,0.6,1.98,4.4,4.4,5.41,1.0,40.0,5,1.2,5.2,9,5.2,2.32,4.26,17,1.96,9.6,4.1,1.62,1,1
2026-01-11,SP1,15:15,Levante,Espanol,D,D,2025/2026,2,1.2,19,10,4.6,4.89,40.0,0.6,40.0,2.03,9.52,66.67,0.8,2.0,4.0,4.6,4.9,1.22,40.0,3,1.8,6.0,9,4.6,2.1,4.62,8,1.79,10.0,4.1,1.8,0,0
2026-01-24,SP1,15:15,Valencia,Espanol,H,H,2025/2026,5,1.4,16,13,4.6,6.45,20.0,1.4,40.0,1.83,9.92,27.27,1.0,1.83,4.2,4.8,5.8,1.36,40.0,6,1.0,6.2,10,3.6,2.33,4.12,10,2.0,10.4,4.1,1.62,1,0
2023-08-20,SP1,18:00,Girona,Getafe,H,H,2023/2024,6,0.0,9,11,5.05,4.32,100.0,3.0,52.63,1.87,7.49,68.42,3.0,1.97,2.0,3.0,4.24,2.79,100.0,2,0.0,3.0,20,2.0,2.8,3.25,7,2.04,5.0,3.42,1.5,1,0
2023-09-02,SP1,15:15,Real Madrid,Getafe,H,A,2023/2024,12,0.5,6,12,5.05,5.89,100.0,2.0,52.63,1.92,9.22,57.89,2.5,2.1,1.5,7.0,6.3,2.53,100.0,2,1.0,11.0,16,1.0,2.14,2.92,26,2.01,12.5,3.42,1.83,1,1
2023-09-24,SP1,13:00,Sociedad,Getafe,H,A,2023/2024,6,1.33,10,13,5.05,5.74,50.0,2.75,52.63,1.89,8.63,31.58,3.0,2.08,1.33,5.33,5.38,1.37,100.0,7,2.0,4.25,24,3.5,3.17,3.25,10,2.01,5.58,3.42,1.4,1,0
2023-09-27,SP1,18:00,Ath Bilbao,Getafe,D,H,2023/2024,4,1.5,13,9,5.05,5.95,75.0,2.25,52.63,2.09,8.99,57.89,2.75,2.38,2.0,5.25,5.61,2.21,100.0,5,1.5,5.5,19,4.0,2.58,3.38,9,1.82,7.5,3.42,1.73,1,0
2023-10-08,SP1,17:30,Celta,Getafe,D,D,2023/2024,11,1.6,3,14,5.05,5.79,20.0,0.6,52.63,1.85,9.07,42.11,2.6,1.9,1.8,6.8,5.83,1.11,100.0,2,1.4,7.0,20,3.4,2.58,3.24,26,2.04,8.8,3.42,1.6,1,1
2023-10-28,SP1,17:30,Mallorca,Getafe,D,D,2023/2024,4,1.6,8,10,5.05,6.0,20.0,0.6,52.63,1.98,9.26,26.32,2.0,1.98,2.0,7.8,5.88,0.89,80.0,0,0.8,5.4,25,4.2,3.1,3.38,15,1.93,7.4,3.42,1.36,0,1
2023-11-11,SP1,17:30,Granada,Getafe,D,D,2023/2024,6,1.6,10,14,5.05,4.47,60.0,1.6,52.63,2.13,8.72,47.37,1.8,1.83,2.8,6.2,4.68,1.26,60.0,6,2.2,3.4,9,5.8,2.38,4.04,12,1.79,6.2,3.42,1.62,0,0
2023-12-01,SP1,20:00,Las Palmas,Getafe,H,H,2023/2024,6,1.0,12,11,5.05,5.11,40.0,1.4,52.63,1.91,9.27,31.58,1.4,1.91,3.4,6.6,5.27,1.05,40.0,4,0.6,5.4,9,5.0,3.1,4.0,11,2.02,8.8,3.42,1.4,0,0
2023-12-16,SP1,17:30,Sevilla,Getafe,A,A,2023/2024,4,1.2,14,18,5.05,5.37,40.0,1.0,52.63,1.96,9.31,57.89,1.0,1.9,3.0,6.4,5.6,1.42,40.0,7,1.6,7.4,18,3.8,2.52,3.71,12,1.96,10.4,3.42,1.53,1,0
2023-12-19,SP1,20:30,Ath Madrid,Getafe,D,H,2023/2024,4,1.4,29,7,5.05,4.21,80.0,2.2,52.63,1.85,8.94,78.95,1.2,1.89,5.2,4.0,4.4,2.21,40.0,9,1.2,4.2,14,7.4,1.96,4.54,8,2.06,9.4,3.42,2.0,1,1
2024-01-21,SP1,13:00,Osasuna,Getafe,H,H,2023/2024,7,1.8,10,14,5.05,5.16,20.0,1.4,52.63,2.07,8.7,26.32,1.8,1.92,5.4,2.6,4.84,1.0,60.0,7,0.8,4.8,16,4.0,3.1,3.86,13,1.83,10.2,3.42,1.36,1,0
2024-02-04,SP1,17:30,Betis,Getafe,D,D,2023/2024,3,1.8,11,9,5.05,6.0,20.0,1.2,52.63,2.0,9.49,36.84,1.8,1.91,5.4,2.6,5.5,1.42,60.0,2,1.4,6.8,19,4.4,2.41,3.99,9,1.91,12.2,3.42,1.6,0,0
2024-02-16,SP1,20:00,Villarreal,Getafe,D,A,2023/2024,7,2.0,11,13,5.05,6.05,40.0,1.0,52.63,1.92,9.4,73.68,1.6,1.87,5.2,3.4,5.61,1.89,60.0,2,1.4,6.8,13,4.2,1.99,3.79,20,2.0,12.0,3.42,1.97,0,1
2024-02-24,SP1,15:15,Barcelona,Getafe,H,H,2023/2024,9,1.4,10,12,5.05,7.26,80.0,2.8,52.63,1.97,9.96,57.89,2.4,1.99,6.4,3.6,6.4,2.26,60.0,4,2.0,7.8,18,3.2,1.78,3.56,17,1.92,14.2,3.42,2.1,1,1
2024-03-09,SP1,13:00,Valencia,Getafe,H,H,2023/2024,3,0.8,15,10,5.05,4.11,40.0,1.2,52.63,1.92,8.13,36.84,2.0,2.06,5.0,4.4,4.32,1.05,40.0,5,0.6,3.6,19,3.4,2.86,3.81,10,1.99,8.6,3.42,1.44,0,0
2024-04-13,SP1,15:15,Vallecano,Getafe,D,D,2023/2024,2,0.4,7,17,5.05,5.79,20.0,1.0,52.63,2.04,9.06,36.84,1.4,1.88,4.2,4.8,5.35,0.95,20.0,0,0.8,4.2,19,5.4,2.8,3.71,11,1.87,8.4,3.42,1.44,0,0
2024-04-27,SP1,15:15,Almeria,Getafe,A,D,2023/2024,11,0.8,8,15,5.05,4.74,100.0,1.2,52.63,1.96,8.69,68.42,1.4,2.13,3.6,6.0,4.93,1.16,40.0,5,2.4,4.6,31,4.0,2.31,3.76,21,1.94,8.2,3.42,1.73,1,1
2024-05-12,SP1,13:00,Cadiz,Getafe,H,H,2023/2024,6,0.6,10,23,5.05,4.74,0.0,1.0,52.63,2.11,8.14,26.32,1.4,2.16,3.4,5.6,4.93,0.84,40.0,4,0.4,5.0,16,2.0,2.61,3.21,13,1.78,8.4,3.42,1.53,0,0
2024-05-18,SP1,20:00,Alaves,Getafe,H,H,2023/2024,2,0.6,10,13,5.05,5.63,40.0,1.6,52.63,1.85,8.91,26.32,0.8,1.93,2.0,5.0,5.24,1.21,20.0,4,0.6,3.8,27,5.2,2.33,3.67,9,2.05,5.8,3.42,1.67,0,0
2024-08-15,SP1,18:00,Ath Bilbao,Getafe,D,H,2024/2025,4,1.0,9,15,4.58,5.26,0.0,1.0,42.11,2.12,9.37,36.84,1.0,1.82,6.0,5.0,5.04,1.68,0.0,2,1.0,5.0,12,6.0,2.66,4.33,7,1.9,11.0,4.11,1.5,0,1
2024-09-14,SP1,17:30,Sevilla,Getafe,H,H,2024/2025,4,0.5,15,19,4.58,5.21,33.33,0.67,42.11,2.02,9.1,26.32,1.0,2.02,5.0,4.0,4.98,0.89,0.0,4,1.33,5.67,15,3.67,2.81,4.12,10,1.87,10.67,4.11,1.44,0,0
2024-09-18,SP1,18:00,Betis,Getafe,H,D,2024/2025,8,0.67,15,10,4.58,5.42,33.33,1.67,42.11,1.94,9.42,57.89,1.33,2.04,4.67,5.33,5.43,1.68,33.33,5,0.67,7.67,20,3.0,3.02,3.99,18,1.97,12.34,4.11,1.44,1,1
2024-09-25,SP1,20:00,Barcelona,Getafe,H,H,2024/2025,4,0.5,7,4,4.58,8.53,66.67,3.33,42.11,1.98,11.0,68.42,1.25,2.13,4.75,5.75,7.14,2.74,25.0,1,0.33,7.33,14,4.0,1.72,3.86,16,1.91,12.08,4.11,2.2,0,1
2024-10-20,SP1,17:30,Villarreal,Getafe,D,H,2024/2025,4,0.6,21,18,4.58,5.26,80.0,2.2,42.11,2.03,9.35,73.68,1.2,2.09,4.8,5.6,5.08,2.26,20.0,4,2.4,4.8,21,3.4,2.33,4.27,10,1.92,9.6,4.11,1.62,0,0
2024-11-04,SP1,20:00,Celta,Getafe,H,H,2024/2025,3,0.4,10,12,4.58,4.53,40.0,1.2,42.11,1.92,8.34,57.89,1.2,2.19,4.0,4.6,4.44,1.68,20.0,2,1.0,3.4,11,2.8,3.0,3.9,10,1.96,7.4,4.11,1.4,0,0
2024-12-01,SP1,15:15,Real Madrid,Getafe,H,H,2024/2025,4,0.4,8,7,4.58,8.42,60.0,2.2,42.11,2.04,10.82,63.16,1.4,1.95,3.8,5.0,6.92,2.37,20.0,3,1.2,6.4,26,3.6,2.01,3.9,13,1.85,10.2,4.11,2.1,0,0
2024-12-15,SP1,13:00,Ath Madrid,Getafe,H,D,2024/2025,3,0.2,7,13,4.58,5.84,60.0,2.4,42.11,1.89,9.22,52.63,1.2,2.19,3.6,5.0,5.56,2.21,0.0,1,1.0,7.0,15,1.8,2.4,3.66,11,1.99,10.6,4.11,1.84,0,1
2025-01-12,SP1,13:00,Las Palmas,Getafe,A,D,2024/2025,7,0.6,12,14,4.58,5.21,60.0,1.4,42.11,1.81,8.72,47.37,1.2,1.85,3.6,4.4,4.77,1.11,20.0,3,1.2,3.2,17,3.6,3.2,3.95,15,2.06,6.8,4.11,1.36,1,0
2025-01-26,SP1,15:15,Sociedad,Getafe,A,D,2024/2025,4,1.0,13,11,4.58,6.74,20.0,0.8,42.11,1.86,9.75,42.11,1.0,1.97,3.0,4.4,5.75,1.05,40.0,4,0.6,4.6,15,5.0,3.55,4.0,13,2.02,7.6,4.11,1.3,1,0
2025-02-09,SP1,13:00,Alaves,Getafe,A,A,2024/2025,4,1.2,4,16,4.58,5.79,0.0,0.6,42.11,1.94,9.78,15.79,0.8,2.0,3.2,6.0,5.57,0.74,40.0,3,1.0,6.4,16,4.4,3.85,4.21,12,1.93,9.6,4.11,1.33,0,1
2025-02-14,SP1,20:00,Girona,Getafe,A,A,2024/2025,4,1.6,10,11,4.58,5.42,100.0,1.4,42.11,1.95,9.15,68.42,0.6,2.0,3.2,5.6,5.41,1.42,60.0,6,1.6,7.2,23,2.8,2.88,3.74,14,1.97,10.4,4.11,1.44,1,0
2025-03-02,SP1,13:00,Leganes,Getafe,H,D,2024/2025,1,1.6,9,15,4.58,2.68,40.0,1.4,42.11,1.8,7.9,47.37,0.6,1.9,3.8,4.4,3.26,1.21,60.0,0,1.8,2.0,15,6.2,3.53,4.64,5,2.12,5.8,4.11,1.3,0,0
2025-03-16,SP1,17:30,Osasuna,Getafe,A,H,2024/2025,4,1.6,7,19,4.58,4.89,60.0,1.6,42.11,1.95,8.55,57.89,0.6,1.95,3.2,4.2,4.67,1.74,60.0,4,1.6,4.2,15,3.0,3.11,3.88,12,1.94,7.4,4.11,1.4,1,0
2025-04-06,SP1,17:30,Valladolid,Getafe,A,A,2024/2025,0,1.8,16,11,4.58,4.26,60.0,0.2,42.11,1.95,8.75,47.37,0.6,2.06,3.6,3.8,4.33,0.58,60.0,9,2.6,4.6,17,4.2,2.85,4.42,5,1.91,8.2,4.11,1.44,1,0
2025-04-18,SP1,20:00,Espanol,Getafe,H,H,2024/2025,3,1.6,9,12,4.58,4.05,0.0,1.0,42.11,2.11,8.83,36.84,0.8,2.12,4.6,3.4,4.05,1.21,60.0,4,0.6,3.4,15,7.0,3.47,4.78,9,1.84,8.0,4.11,1.33,0,1
2025-05-02,SP1,20:00,Vallecano,Getafe,H,H,2024/2025,8,1.2,12,12,4.58,5.74,40.0,1.0,42.11,1.89,9.39,52.63,0.8,1.93,4.6,4.2,5.32,1.26,40.0,1,1.6,6.0,13,3.8,2.92,4.07,13,2.01,10.6,4.11,1.44,0,0
2025-05-10,SP1,13:00,Valencia,Getafe,H,H,2024/2025,6,1.2,10,17,4.58,5.84,40.0,1.6,42.11,1.85,9.34,47.37,1.2,1.9,4.6,4.2,5.18,1.37,60.0,3,0.4,4.0,20,4.4,2.6,4.16,10,2.05,8.6,4.11,1.53,1,0
2025-05-18,SP1,18:00,Mallorca,Getafe,A,D,2024/2025,1,1.2,10,14,4.58,4.63,80.0,1.2,42.11,1.89,9.21,47.37,1.2,1.84,5.0,4.2,4.55,1.05,60.0,4,1.2,4.4,9,4.4,3.29,4.66,7,2.0,9.4,4.11,1.36,1,0
2025-08-17,SP1,16:00,Celta,Getafe,A,D,2025/2026,3,2.0,10,15,4.18,4.64,0.0,0.0,45.45,1.9,9.81,27.27,0.0,1.95,3.0,9.0,5.4,1.45,0.0,3,2.0,9.0,17,3.0,2.63,4.41,11,1.89,12.0,4.82,1.5,0,1
2025-08-25,SP1,20:30,Sevilla,Getafe,A,D,2025/2026,3,2.0,9,10,4.18,5.27,100.0,1.0,45.45,1.95,9.21,72.73,0.5,1.8,3.0,7.0,5.14,1.45,50.0,6,2.0,5.0,24,3.0,3.0,4.07,12,1.82,8.0,4.82,1.4,1,0
2025-08-29,SP1,20:30,Valencia,Getafe,H,H,2025/2026,4,1.33,11,18,4.18,6.45,50.0,2.0,45.45,1.93,10.92,27.27,1.33,1.89,4.0,7.33,6.13,1.36,66.67,1,0.5,8.0,7,6.5,3.0,4.79,7,1.85,12.0,4.82,1.4,1,1
2025-09-21,SP1,20:00,Barcelona,Getafe,H,H,2025/2026,7,1.0,3,9,4.18,7.6,100.0,4.5,45.45,2.0,10.35,90.0,1.75,1.97,3.5,6.25,6.25,3.1,75.0,2,0.0,4.0,15,3.0,1.46,4.1,16,1.82,7.5,4.82,2.75,1,0
2025-10-03,SP1,20:00,Osasuna,Getafe,H,D,2025/2026,3,1.0,6,11,4.18,3.4,25.0,1.5,45.45,2.05,8.24,50.0,1.8,2.05,4.0,5.2,3.66,1.8,80.0,2,0.5,2.25,14,4.75,3.4,4.58,7,1.78,6.25,4.82,1.33,1,0
2025-10-25,SP1,17:30,Ath Bilbao,Getafe,A,D,2025/2026,4,0.8,8,15,4.18,6.0,20.0,0.8,45.45,1.98,9.75,40.0,1.8,2.08,4.4,3.6,5.21,1.0,80.0,3,0.8,5.0,14,4.0,2.75,4.54,7,1.83,9.4,4.82,1.44,0,0
2025-11-09,SP1,17:30,Mallorca,Getafe,H,H,2025/2026,4,0.4,14,15,4.18,2.8,0.0,1.0,45.45,1.76,8.81,50.0,1.8,1.78,6.6,2.8,3.18,1.4,60.0,3,0.6,3.2,8,7.2,3.25,5.63,6,2.05,9.8,4.82,1.36,0,1
2025-12-06,SP1,13:00,Villarreal,Getafe,H,H,2025/2026,5,0.4,6,19,4.18,5.36,60.0,2.2,45.45,1.81,9.3,54.55,1.6,2.05,6.0,2.2,4.65,2.09,40.0,0,0.6,4.4,15,4.0,2.2,4.65,10,2.05,10.4,4.82,1.67,0,0
2025-12-21,SP1,20:00,Betis,Getafe,H,H,2025/2026,8,0.4,15,13,4.18,4.7,60.0,2.2,45.45,1.93,9.42,50.0,1.8,1.87,6.6,3.0,4.49,2.0,40.0,3,1.6,5.6,12,4.4,2.63,4.93,19,1.9,12.2,4.82,1.5,1,1
2026-01-02,SP1,20:00,Vallecano,Getafe,D,H,2025/2026,4,0.4,12,13,4.18,6.9,0.0,0.6,45.45,1.83,10.68,20.0,1.6,1.83,5.8,3.4,5.84,0.8,20.0,4,0.4,6.6,10,4.6,3.4,4.84,13,1.99,12.4,4.82,1.33,0,0
2026-01-26,SP1,20:00,Girona,Getafe,D,D,2025/2026,4,0.4,8,13,4.18,4.82,20.0,0.8,45.45,1.77,8.84,45.45,1.8,2.0,5.6,3.8,4.4,0.91,20.0,2,1.0,3.2,15,3.0,3.0,4.44,12,2.02,8.8,4.82,1.44,0,0
2023-08-12,SP1,16:00,Sociedad,Girona,D,H,2023/2024,2,1.0,6,22,4.58,5.74,0.0,1.0,57.89,1.83,8.41,31.58,1.0,1.9,1.0,4.0,5.1,1.37,0.0,1,1.0,4.0,9,1.0,2.21,3.31,15,2.09,5.0,4.05,1.73,0,0
2023-08-26,SP1,20:30,Sevilla,Girona,A,D,2023/2024,4,1.5,8,11,4.58,5.37,100.0,1.0,57.89,2.13,9.37,57.89,1.0,2.0,3.5,5.0,5.3,1.42,50.0,3,2.0,7.0,18,3.5,2.08,4.07,21,1.79,10.5,4.05,1.85,1,1
2023-09-18,SP1,20:00,Granada,Girona,A,A,2023/2024,5,2.33,13,13,4.58,4.47,66.67,1.67,57.89,1.96,8.94,47.37,1.33,2.14,4.0,4.67,4.54,1.26,66.67,7,2.67,4.67,21,4.67,1.78,4.4,12,1.95,8.67,4.05,2.2,1,0
